,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
427,,Thursday May 13 15:10:49 +0000 2021,,,,2,1392859886908739586,Antoni75230049,1.392858567083012e+18,1.0116890992484966e+18,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rafalhubert -nieczności"", kłopotliwych i zrewoltowanych Palestyńczyków z Gazy? Wszystkich tuneli nie odnajdą, wjedzie kiedyś kilka skrzynek, nastąpi montaż,zdalna detonacja, i obłok pary, zamiast Izraela. I żadne tarcze,rzekomo nie istniejąca broń nuklearna,wyćwiczona armia, nie pomoże. Tyl-",https://twitter.com/Antoni75230049/status/1392859886908739586,Tue 06 26 19:14:12 +0000 2018,1011689099248496650,False,"""Topór dla wrogów - serce dla przyjaciół"". Zoologiczny antykomuch, na prawo ode mnie stała kiedyś tylko ściana, ale oparłem się,i padła. Cenię perły. Sarkazmu.",168863,579,511,2,,Antoni Sajdak,Antoni75230049,12075,,,False
428,,Friday May 14 10:18:56 +0000 2021,TheBadBatch,,,3,1393148818175234049,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piątek, praca zdalna, oglądanie #TheBadBatch
Kurwa, jest w pyte.",https://twitter.com/Jozek_Guardiola/status/1393148818175234049,Mon 05 27 10:27:33 +0000 2013,1461798283,False,"Legendarny użytkownik Twittera | Prawdę mówię. |
Leo Messi 🐐 | @starwars Doktor Pershing fanpage |          
    | Tonight's the night |",27449,2198,369,12,"Galaxy far, far away",Józek Guardiola,Jozek_Guardiola,66604,,,False
429,,Thursday May 13 05:41:53 +0000 2021,,,,0,1392716709400809476,Bertold_K,1.3925404629389967e+18,422500732.0,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Bertold_K @Tulilam Są SSP gdzie za prace w czasie pandemii pracownicy dostali po 5000 pln, gdzie często prowadzili prace zdalną, to że nie ma pieniędzy na uczciwe wynagrodzenie dla służby zdrowia to kolejny skandal który obciąża obecną władzę",https://twitter.com/WojtN/status/1392716709400809476,Thu 01 02 17:51:30 +0000 2020,1212793496647503872,False,zwykły Polak,61690,1231,3117,1,Polska,wojt ***** *** ⚡️,WojtN,43926,,,False
430,,Thursday May 13 06:43:18 +0000 2021,,,,0,1392732165339848706,KLubnauer,1.3927273603870925e+18,2279602543.0,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KLubnauer Ale w czym jest problem? Jak ktoś umie to napisze nawet kilka sprawdzianów jednego dnia, jak ktoś wolał podtykać sprawdziany mamie do rozwiązania, kiedy była nauka zdalna, to nawet jednej kartkówki dziennie będzie się bał. Zwykłe konsekwencje zachowań...",https://twitter.com/wpizamce/status/1392732165339848706,Sun 07 22 09:14:19 +0000 2018,1020960216966402054,False,♀,38574,89,118,3,,Pjesek Wpiżamce,wpizamce,8566,,,False
431,,Thursday May 13 11:09:04 +0000 2021,,,,0,1392799046511865857,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/halaska7/status/1392799046511865857,Sun 10 25 12:42:47 +0000 2015,4038918509,False,,148667,1420,1460,15,,Halaska,halaska7,189985,,,False
432,,Thursday May 13 08:11:35 +0000 2021,,,https://alleopole.pl/ogloszenie/33026/asystent-w-dziale-kadrowym-%E2%80%93-praca-zdalna-,0,1392754383692210182,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Asystent w Dziale Kadrowym – praca zdalna. - Darmowe Ogloszenia https://t.co/G93uz6houv,https://twitter.com/wojciech_kac/status/1392754383692210182,Wed 02 11 12:01:10 +0000 2015,3030192052,False,,56,173,952,2,,Wojciech Kac,wojciech_kac,41215,,,False
433,,Thursday May 13 06:55:50 +0000 2021,,https://twitter.com/LechuTur/status/1384324830288400392/photo/1,,0,1392735320198860802,,,,pl,,False,,2,1.3843248302884004e+18,LechuTur,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zdalna psychoterapia wirtualna goovno jest warta! https://t.co/0ZJZ5x3fZs,https://twitter.com/LechuTur/status/1392735320198860802,Sat 10 03 05:29:22 +0000 2020,1312263343323914242,False,"- „I śmiech niekiedy może być nauką, 
jeśli się z przywar nie z ludzi natrząsa”-",54069,6678,5870,12,,LechuTur,LechuTur,25061,,,False
434,,Thursday May 13 06:29:47 +0000 2021,,,,1,1392728761435672579,86lp22,1.3927275641548104e+18,3033452997.0,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@86lp22 U mnie nie ma takiego czegoś jak zdalna praca ☹️😂,https://twitter.com/carlossitto/status/1392728761435672579,Wed 01 22 22:31:38 +0000 2014,2305556642,False,"Kaszëba zakochany w Wlkp. 😄 kolej, żużel i futbol, szczególnie: Lech, Bayern, Polonia Środa, Barça, Chojniczanka 😊 Radio, telegram, humor humor humor 😅",37081,668,820,1,Kaszëbë / Wielkopolska,Karol,carlossitto,9129,,,False
435,,Thursday May 13 10:06:08 +0000 2021,,,,0,1392783208106844167,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/tuja_tajos/status/1392783208106844167,Tue 07 21 13:51:52 +0000 2009,58799885,False,,267293,849,1699,13,"Warszawa, Polska",tt,tuja_tajos,168257,,,False
436,,Thursday May 13 05:36:09 +0000 2021,,,"https://www.computerworld.pl/news/Bezpieczenstwo-w-dobie-home-office,427505.html",1,1392715267671830531,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ze względu na Covid-19 coraz więcej firm stawia na pracę zdalną, a zatrudnieni bardzo często wybierają home office i chwalą sobie ten tryb działania. 
https://t.co/yOYUtxfGOP",https://twitter.com/AbiWarszawa/status/1392715267671830531,Tue 11 21 13:43:39 +0000 2017,932967746517823488,False,,40079,454,86,8,,ABI Warszawa,AbiWarszawa,7913,,http://www.abi-warszawa.pl,False
437,,Thursday May 13 12:00:46 +0000 2021,,,https://alleopole.pl/ogloszenie/33050/asystent-w-dziale-finansowym-%E2%80%93-praca-zdalna,0,1392812059109195782,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Asystent w Dziale Finansowym – praca zdalna - Darmowe Ogloszenia https://t.co/aR2OZD07Xx,https://twitter.com/AlleOpole/status/1392812059109195782,Wed 01 18 14:10:19 +0000 2012,467465962,False,Darmowe ogłoszenia Opole AlleOpole.pl,92,642,2415,4,Polska,AlleOpole,AlleOpole,21335,,http://www.alleopole.pl/,False
438,,Thursday May 13 10:21:29 +0000 2021,,,,0,1392787072679821314,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/DanMil14/status/1392787072679821314,Wed 07 26 14:10:34 +0000 2017,890212751683006464,False,,75308,199,163,3,,Dan Mil💯🇵🇱,DanMil14,77199,,,False
439,,Thursday May 13 08:10:35 +0000 2021,,,https://alleopole.pl/ogloszenie/31596/tlumacz-ze-znajomoscia-jezyka-rosyjskiego-praca-zdalna,0,1392754128556802050,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tłumacz ze znajomością języka rosyjskiego - praca zdalna - Darmowe Ogloszenia https://t.co/2QklmcnWFf,https://twitter.com/wojciech_kac/status/1392754128556802050,Wed 02 11 12:01:10 +0000 2015,3030192052,False,,56,173,952,2,,Wojciech Kac,wojciech_kac,41215,,,False
440,,Thursday May 13 10:56:05 +0000 2021,pracazdalna praca prawo zmianywprawie,,http://m.in https://bit.ly/3bmBNzB,2,1392795780696715274,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Praca zdalna pojawi się w Kodeksie pracy! Projektowane zmiany dotyczą https://t.co/Qw86yODR9c. uregulowania pracy zdalnej. Jakie zmiany planuje wprowadzić w tym zakresie ustawodawca?
Wyjaśniamy na blogu!
https://t.co/xLeKk8xbqq
#pracazdalna #praca #prawo #zmianywprawie",https://twitter.com/Szolajski_Legal/status/1392795780696715274,Thu 07 02 12:28:29 +0000 2015,3354928179,False,"Jesteśmy kancelarią prawną wspierającą przedsiębiorstwa w osiąganiu celów biznesowych, poprzez budowanie bezpośrednich, zaangażowanych i bliskich relacji.",2,70,22,0,"Warszawa, Mazowieckie",Szołajski Legal,Szolajski_Legal,1130,,http://szolajski.com/,False
441,,Thursday May 13 10:58:13 +0000 2021,,,,0,1392796318301556737,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/EdiAlekto/status/1392796318301556737,Thu 10 13 20:51:30 +0000 2016,786670723486117888,False,,159938,1096,1748,3,,Edi Alekto🇵🇱🇦🇹,EdiAlekto,190146,,,False
442,,Thursday May 13 10:53:18 +0000 2021,,,,0,1392795078079434757,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/EmiSi21/status/1392795078079434757,Tue 09 04 06:52:54 +0000 2012,801938052,False,"""Jestem Polakiem – więc mam obowiązki polskie(..)""",36644,88,563,2,,Emisia🇵🇱,EmiSi21,15498,,,False
443,,Thursday May 13 09:41:44 +0000 2021,,,,5,1392777068010672128,,,,pl,,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dla nauczycieli matematyki nie ma rzeczy niemożliwych💪Edukacja zdalna czy nie, dostaliśmy w Fundacja @mBankpl aż 675 wniosków w tegorocznej edycji mPotęgi 👏 To więcej niż w poprzednich latach🥳 Dziękujemy za zaangażowanie a teraz to my bierzemy się do pracy i oceny wniosków!",https://twitter.com/kingwoj/status/1392777068010672128,Thu 11 05 08:39:25 +0000 2015,4118075901,False,"Zobaczysz mnie tu zawodowo, choć wszelkie opinie są prywatne.",188,165,151,3,"Łódź, Polska",Kinga Wojciechowska,kingwoj,125,,,False
444,,Thursday May 13 06:58:52 +0000 2021,wyborcza,,,0,1392736082953793536,,,,pl,,,,1,1.3927354387256525e+18,gazeta_wyborcza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Szkolna przemoc też może być zdalna. Tyle, że trudniej ją zauważyć. Dorośli są bezradni #wyborcza https://t.co/4WTNPdzGYp",https://twitter.com/tranex100/status/1392736082953793536,Wed 09 10 18:08:08 +0000 2014,2766515129,False,,24778,430,473,2,"Tarnowskie Góry, Polska",Andrzej Biedron,tranex100,182026,,,False
445,,Thursday May 13 08:27:08 +0000 2021,,,,1,1392758294255648769,CzlowiekPiwnicy,1.3927550228160225e+18,1.2267781756041708e+18,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VLOUNDERGROUND @MEIN_GOV_PL Brawo bezmózgi.Będzie lekka ale będzie fala i może wtedy umrzeć więcej osób niżby umarło jakby szkoły były zamknięte.Nauka zdalna jest dla nich zła psychicznie ale niech pomyslą że dzieciak może zarazić swoją rodzinę i jak ktoś z niej umrze to jest to jeszcze bardziej psychiczne,https://twitter.com/buruazji/status/1392758294255648769,Wed 02 03 17:51:01 +0000 2021,1357023735312748544,False,,2519,62,127,0,,Łukasz,buruazji,4429,,,False
446,,Thursday May 13 10:50:10 +0000 2021,,,,0,1392794289818767372,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/wisnia_pl_/status/1392794289818767372,Sun 03 25 07:32:55 +0000 2018,977810544806809607,False,"⭐🇵🇱
⭐Libertarian
⭐Switch FC: 7477-8471-2409",39835,155,482,2,"Torun, Poland",Wisnia🇵🇱,wisnia_pl_,4253,,,False
447,,Thursday May 13 09:16:20 +0000 2021,,,http://bit.ly/3tDuCJD,1,1392770678982590464,,,,pl,,False,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🗨️ Wydatek pracodawcy jest traktowany jako uzasadniony wydatek ponoszony na wyposażenie stanowiska pracy. Zmienił się nam sposób świadczenia pracy, ale nie katalog wydatków - @PRuchlicki z @wwwkigpl  dla @rzeczpospolita 
Więcej ➡️ https://t.co/PeFGwBu8xJ",https://twitter.com/wwwkigpl/status/1392770678982590464,Tue 02 01 14:29:21 +0000 2011,245807312,False,"Lider wsparcia biznesu w Polsce. Zrzeszamy ponad 160 organizacji gospodarczych. #doradztwo #eksport #biznes #ekonomia #mśp
Klauzula informacyjna: https://t.co/CFRfn7x4C2",1425,1890,910,15,"Warsaw, Poland",Krajowa Izba Gospodarcza,wwwkigpl,3820,,http://www.kig.pl,False
448,,Thursday May 13 10:11:47 +0000 2021,,,,0,1392784629803978754,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/Nawiasem/status/1392784629803978754,Tue 04 09 12:52:59 +0000 2013,1339121510,False,"Nawiasem mówiąc, czasem lepiej nic nie mówić...",2513,98,322,0,Warszawa,Nawiasem_mówiąc,Nawiasem,5098,,,False
449,,Thursday May 13 11:45:40 +0000 2021,,,,3,1392808257228578816,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KURWA MAM OBRSONE ZDALNA POPŁACZAE SIE,https://twitter.com/cowemoon/status/1392808257228578816,Sun 01 05 07:00:16 +0000 2014,2277241406,False,gang gruszek jest epoką miedzi,68757,2467,1846,27,she/her | 23,acia ☾,cowemoon,109095,,https://krowaksiezyc.carrd.co/,False
450,,Thursday May 13 10:46:18 +0000 2021,,https://twitter.com/Brzosti/status/1392793316509552648/photo/1,,481,1392793316509552648,,,,pl,,False,,6,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kochani, mamy to! Udało mi się załatwić sesję zdalną dla mojego rocznika 😩❤ https://t.co/BRBpHGPHy0",https://twitter.com/Brzosti/status/1392793316509552648,Wed 10 12 16:01:09 +0000 2016,786235263412350976,False,"Przyszły psycholog, student Psychoterapii Psychodynamicznej w nurcie TFP. | @horneum_x 👬",71091,20846,7209,56,He/Him,Wujek Brzosti 🍁,Brzosti,29948,,http://instagram.com/brzosti99,False
451,,Thursday May 13 10:14:38 +0000 2021,,,,0,1392785346782507010,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/OrdoMedicus/status/1392785346782507010,Wed 03 03 13:13:48 +0000 2021,1367100640787365894,False,"Zrzeszenie lekarzy i naukowców na rzecz zdrowia, wolności, prawdy i niezależnej nauki. #lockdownkills Wspieraj nasze działania: https://t.co/HWFTRNdaei",22855,24831,263,76,,Fundacja Ordo Medicus,OrdoMedicus,17517,,,False
452,,Thursday May 13 10:49:38 +0000 2021,,,,7,1392794157580697605,,,,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Od marca '20 do marca '21 @pipgip odnotował 11 wypadków podczas home office, w tym 7 śmietrelnych, dla porównania w poprzednich latach takich zgłoszęń nie było. Wciąż nie ma przepisów regulujących pracę zdalną. @RadioZET_NEWS",https://twitter.com/Joanna_Makosa/status/1392794157580697605,Mon 10 13 13:24:38 +0000 2014,2827415951,False,dziennikarka w @radiozet_news,1755,3352,611,29,"Warszawa, Polska",Joanna Mąkosa,Joanna_Makosa,1218,,https://www.facebook.com/Joanna-M%C4%85kosa-460209367506603/,False
453,,Thursday May 13 10:47:38 +0000 2021,,,,0,1392793653135958019,,,,pl,,,1.391456721701417e+18,74,1.3927754753328456e+18,PBasiukiewicz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zdalna szkoła nie zastąpi interakcji z nauczycielem i rówieśnikami. 
Teleporady nie zastąpią leczenia. 
Izolacja i kwarantanna nie może z nami zostać. https://t.co/6jKVCH3Pbe",https://twitter.com/GrzegorzGolisk1/status/1392793653135958019,Sat 08 26 11:24:21 +0000 2017,901404947136352258,False,,123155,234,557,0,,Tsubasa Ozora #BabiesLivesMatter,GrzegorzGolisk1,35893,,,False
454,,Thursday May 13 06:41:22 +0000 2021,mitsmrp pracazdalna covid19 biznes motywacja efektywność zarządzanie,,https://bit.ly/3bnaOnu,0,1392731678939000834,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Czujesz, ze efektywność Twojego zespołu spada z dnia na dzień? Być może jest to spowodowane przedłużającą się pracą zdalną. ⬇️

#mitsmrp #pracazdalna #covid19 #biznes #motywacja #efektywność #zarządzanie https://t.co/8sIdBodvTV",https://twitter.com/MitPolska/status/1392731678939000834,Mon 06 10 08:46:18 +0000 2019,1138004448096268290,False,Najnowsze Światowe Trendy w Biznesie i Technologiach,54,123,112,0,"Warsaw, Poland",MIT Sloan Management Review Polska,MitPolska,539,,https://mitsmr.pl/,False
455,,Thursday May 13 10:10:34 +0000 2021,,,,0,1392784326807412737,,,,pl,,,,2,1.392777068010672e+18,kingwoj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dla nauczycieli matematyki nie ma rzeczy niemożliwych💪Edukacja zdalna czy nie, dostaliśmy w Fundacja @mBankpl aż 675 wniosków w tegorocznej edycji mPotęgi 👏 To więcej niż w poprzednich latach🥳 Dziękujemy za zaangażowanie a teraz to my bierzemy się do pracy i oceny wniosków!",https://twitter.com/KrzyOlszewski/status/1392784326807412737,Fri 12 07 11:09:59 +0000 2012,994828922,False,rzecznik prasowy @mBankpl (opinie prywatne),9220,2628,559,36,"Warszawa, Polska",Krzysztof Olszewski,KrzyOlszewski,2690,,https://pl.linkedin.com/in/krzyolszewski,False
456,,Thursday May 13 06:56:19 +0000 2021,wyborcza,,"https://poznan.wyborcza.pl/poznan/7,36001,27073817,przemoc-rowiesnicza-w-zdalnej-szkole-istnieje-ale-dorosli.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",1,1392735438725652482,,,,pl,,False,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Szkolna przemoc też może być zdalna. Tyle, że trudniej ją zauważyć. Dorośli są bezradni #wyborcza https://t.co/4WTNPdzGYp",https://twitter.com/gazeta_wyborcza/status/1392735438725652482,Mon 01 19 10:38:55 +0000 2009,19179390,False,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15595,896145,595,1659,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236342,,http://www.wyborcza.pl,True
